Title,Author,Main Genre,Sub Genre,Price,Rating
"Intimate Relations: Exploring Indian Sexuality [Paperback] Kakar, Sudhir",Sudhir Kakar,Society & Social Sciences,Ethnography,₹183.33,4.3
Fire Next Time (Penguin Modern Classics),James Baldwin,Society & Social Sciences,Ethnography,₹348.16,4.7
Autobiography Of Malcolm X : Modern Clas (Penguin Modern Classics),Alex Haley,Society & Social Sciences,Ethnography,₹399.00,4.6
Last Among Equals : Power Caste And Politics In Bihar's Villages,M. R. Sharan,Society & Social Sciences,Ethnography,₹360.05,4.6
Guaging And Engaging Deviance 1600-2000,Ari Sitas,Society & Social Sciences,Ethnography,₹526.00,0.0
Valli A Novel: A Novel [SHORTLISTED FOR THE JCB PRIZE 2022],Sheela Tomy,Society & Social Sciences,Ethnography,₹510.00,4.6
Skin Revolution: The Ultimate Guide to Beautiful and Healthy Skin of Colour,Vanita Rattan,Society & Social Sciences,Ethnography,"₹2,541.00",4.7
Fire On The Ganges: Life Among the Dead in Banaras,Radhika Iyengar,Society & Social Sciences,Ethnography,₹335.30,4.6
"Modesty: A Fashion Paradox: A Fashion Paradox: Uncovering the Causes, Controversies and Key Players Behind the Global Trend to Conceal Rather Than Reveal",Hafsa Lodi,Society & Social Sciences,Ethnography,"₹1,413.32",4.5
"Remaking the Citizen for New Times – History, Pedagogy and the Amar Chitra Katha (History for Peace)",Deepa Sreenivas,Society & Social Sciences,Ethnography,₹194.00,0.0
Kalpana Chawla: A Complete Biography,Abhishek Kumar,Society & Social Sciences,Ethnography,₹159.00,4.6
The Life of Hiuen-Tsiang,Samuel Beal,Society & Social Sciences,Ethnography,₹153.00,4.3
"The Babri Masjid Question, 1528-2003: ‘A Matter of National Honour’, Vol. 2",A. G. Noorani,Society & Social Sciences,Ethnography,₹600.00,4.2
"STRUCTURE & COGNITION, THIRD EDN P-PD: Aspects of Hindu Caste and Ritual (Oxford India Perennials Series)",Veena Das,Society & Social Sciences,Ethnography,₹315.00,4.6
Tribal Culture in India,Dr. Mishra,Society & Social Sciences,Ethnography,₹493.00,0.0
Destruction of the Babri Masjid – A National Dishonour,A. Noorani,Society & Social Sciences,Ethnography,₹838.00,4.6
Do You Remember Kunan-Poshpora?,Essar Batool,Society & Social Sciences,Ethnography,₹335.00,4.5
Stay True: A Memoir,Hua Hsu,Society & Social Sciences,Ethnography,₹743.00,4.3
All About Love: New Visions: 1 (Love Song to the Nation),bell hooks,Society & Social Sciences,Ethnography,₹468.88,4.6
Caste Pride: Battles for Equality in Hindu India,Manoj Mitta,Society & Social Sciences,Ethnography,₹611.80,4.5
Hostile Homelands: The New Alliance Between India and Israel,Azad Essa,Society & Social Sciences,Ethnography,"₹1,626.00",4.6
DALIT ASSERTION (OISI): Oxford India Short Introductions (Oxford India Short Introductions Series),Sudha Pai,Society & Social Sciences,Ethnography,₹299.00,4.1
The Life of Hiuen-Tsiang,Samuel Beal,Society & Social Sciences,Ethnography,₹51.45,4.3
"Divided Island, This (PB)",Samanth Subramanian,Society & Social Sciences,Ethnography,₹290.07,4.5
"RELIGIONS, MUMBAI STYLE: Events-Media-Spaces",Prof Michael Stausberg,Society & Social Sciences,Ethnography,₹328.45,0.0
Public Relations in India: New Tasks and Responsibilites,J.V. Vilanilam,Society & Social Sciences,Ethnography,₹995.00,4.1
Spirals of Contention: Why India was Partitioned in 1947,Satish Saberwal,Society & Social Sciences,Ethnography,"₹3,999.00",5.0
Beyond Dalit Theology: Searching for New Frontiers,Paulson Pulikottil,Society & Social Sciences,Ethnography,₹564.00,5.0
Communion: The Female Search for Love: 2 (Love Song to the Nation),bell hooks,Society & Social Sciences,Ethnography,₹924.00,4.8
Lives Not Lived,Monika Bhatti,Society & Social Sciences,Social Welfare & Social Services,₹299.00,4.5
Love Jihad and Other Fictions: Simple Facts to Counter Viral Falsehoods,Sreenivasan Jain,Society & Social Sciences,Social Welfare & Social Services,₹575.00,2.9
Vedant / वेदान्त By Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹169.00,4.7
Sangharsh Apane Viruddh / संघर्ष अपने विरुद्ध by Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹231.00,4.2
Madam Commissioner: The Extraordinary Life of an Indian Police Chief,Meeran Chadha Borwankar,Society & Social Sciences,Social Welfare & Social Services,₹324.00,4.5
10 सूत्र बच्चों की परवरिश के / 10 Sootr Bachchon Kee Paravarish Ke by Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹357.00,4.3
Lift the Flap - Community Helpers : Early Learning Novelty Board Book For Children,Wonder House Books,Society & Social Sciences,Social Welfare & Social Services,₹199.00,4.5
Research Methodology,C.R. Kothari,Society & Social Sciences,Social Welfare & Social Services,₹319.00,4.4
Shudron ka Itihas : Who were the Shudras ?,Dr. B.R. Ambedkar,Society & Social Sciences,Social Welfare & Social Services,₹80.00,4.5
Vishwadarshan A Glimpse of the Universe,Mahatma Ramratna Thapaliyal Translated from the Original Hindi by Rupa Srikumar and A. K. Srikumar,Society & Social Sciences,Social Welfare & Social Services,₹162.00,4.2
Caste Pride: Battles for Equality in Hindu India,Manoj Mitta,Society & Social Sciences,Social Welfare & Social Services,₹644.00,4.5
The Unending Game : A Former R&AW Chief's Insights into Espionage,Vikram Sood,Society & Social Sciences,Social Welfare & Social Services,₹376.00,4.5
"Vidyarthi Jeevan, Padhai aur Mauj / विद्यार्थी जीवन, पढ़ाई, और मौज by Acharya Prashant",Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹275.00,4.6
समय/ Samay by Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹239.00,5.0
South Vs North : India’s Great Divide,Nilakantan RS,Society & Social Sciences,Social Welfare & Social Services,₹348.16,4.2
Prem Sikhna Padhta Hai / प्रेम सीखना पड़ता है By Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹278.00,4.8
Tao Te Ching (Pocket Classic),Lao Tzu,Society & Social Sciences,Social Welfare & Social Services,₹89.00,4.2
K'sagar Samgra SamajKalyan Adhyayan समग्र समाजकल्याण अध्ययन,Dr. Prajakta Tanksale,Society & Social Sciences,Social Welfare & Social Services,₹250.00,3.8
"Kaamvasna - Sharam, Dar, Agyaan / कामवासना - शर्म, डर, अज्ञान",Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹257.00,4.6
Samaj Kalyan Adhikari Vidnyan Va Abhiyantriki Ghatak,K'sagar,Society & Social Sciences,Social Welfare & Social Services,₹244.00,5.0
Lost Connections: Why You’re Depressed and How to Find Hope,Johann Hari,Society & Social Sciences,Social Welfare & Social Services,₹479.00,4.6
Bhagavad Gita (in English):The Authentic English Translation for Accurate and Unbiased Understanding,Hari Chetan,Society & Social Sciences,Social Welfare & Social Services,₹322.00,4.6
How the World Works,Noam Chomsky,Society & Social Sciences,Social Welfare & Social Services,₹612.00,4.5
Safalta / सफलता by Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹265.00,4.7
क्रांति / Kranti By Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹273.00,4.6
Counselling Children with Psychological Problems,Malavika Kapur,Society & Social Sciences,Social Welfare & Social Services,₹325.00,4.1
"How to Talk to Anyone: Unlock Speaking with Confidence, Boost Charisma, and Master Social Skills Without Awkward Moments! In Just 7 Days",Maxwell Baxter,Society & Social Sciences,Social Welfare & Social Services,₹99.00,0.0
Chanakya Charitram Aur Akhand Rashtravad (HINDI),M. I. Rajasve,Society & Social Sciences,Social Welfare & Social Services,₹99.00,4.2
Research Methodology in Behavioural Sciences,Mangal S.K,Society & Social Sciences,Social Welfare & Social Services,₹517.00,4.5
मैडम कमिश्नर: एक भारतीय पोलिसा प्रमुखाचे विलक्षण जीवना,Meeran Chadha Borwankar,Society & Social Sciences,Social Welfare & Social Services,₹351.00,0.0
India's Blind Spot: Understanding and Managing Our Cities,Devashish Dhar,Society & Social Sciences,Social Welfare & Social Services,₹573.80,4.7
"Confucius ""कन्फ्यूशियस"" China's Great Philospher | Book in Hindi",Manisha Mathur,Society & Social Sciences,Social Welfare & Social Services,₹180.00,4.3
India’s Techade: Digital Revolution and Change in the World’s Largest Democracy,Nalin Mehta,Society & Social Sciences,Social Welfare & Social Services,₹361.00,4.7
Confucius,Manisha Mathur,Society & Social Sciences,Social Welfare & Social Services,₹240.00,4.3
Life In The Uniform: Adventures of an IP: Adventures of an IPS Officer in Bihar,Amit Lodha,Society & Social Sciences,Social Welfare & Social Services,₹234.00,4.7
Women's Revolution By Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹253.00,4.6
Panchayati Raj - Tab Aur Ab,Rakesh Sharma Nishith,Society & Social Sciences,Social Welfare & Social Services,₹425.00,3.0
"Philanthropy Revolution: How To Inspire Donors, Build Relati: How to Inspire Donors, Build Relationships and Make a Difference",Lisa Greer,Society & Social Sciences,Social Welfare & Social Services,₹406.78,4.5
Home in the World,"FBA Sen, Amartya",Society & Social Sciences,Social Welfare & Social Services,₹599.00,4.7
THIRD WAY,DATTOPANT THENGADI,Society & Social Sciences,Social Welfare & Social Services,₹270.00,4.8
Marriage and Lasting Relationships with Asperger's Syndrome (Autism Spectrum Disorder): Successful Strategies for Couples or Counselors,Eva A. Mendes,Society & Social Sciences,Social Welfare & Social Services,₹873.05,4.6
Making Sense of the ICD-11: For Mental Health Professionals (Royal College of Psychiatrists),Peter Tyrer,Society & Social Sciences,Social Welfare & Social Services,"₹2,387.00",4.2
Moradabad Divisional Gazetteer,Moradabad Smart City Limited,Society & Social Sciences,Social Welfare & Social Services,₹499.00,4.6
The Gift of Fear,Gavin de Becker,Society & Social Sciences,Social Welfare & Social Services,₹599.00,4.6
Linda Goodman's Sun Signs The Secret Codes of the Universe,Linda Goodman,Society & Social Sciences,Social Welfare & Social Services,₹407.00,4.6
SOUTH vs NORTH : India’s Great Divide,Nilakantan RS,Society & Social Sciences,Social Welfare & Social Services,₹407.89,4.2
Introduction to Social Work,Bishnu Mohan Dash,Society & Social Sciences,Social Welfare & Social Services,₹475.00,5.0
मन/ Man by Acharya Prashant,Acharya Prashant,Society & Social Sciences,Social Welfare & Social Services,₹253.00,5.0
Madam Sir: The Story of Bihar's First Lady IPS Officer,Manjari Jaruhar,Society & Social Sciences,Social Welfare & Social Services,₹251.10,4.5
Republic of Hindutva: How the Sangh Is R: How the Sangh Is Reshaping Indian Democracy | Penguin Books on Indian Politics & History | Non-fiction,Badri Narayan,Society & Social Sciences,Social Welfare & Social Services,₹380.00,4.3
"Courage To Be Disliked, The: How to free yourself, change your life and achieve real happiness (Courage To series)",Ichiro Kishimi and Fumitake Koga,Society & Social Sciences,Society & Culture,₹334.00,4.5
THE 48 LAWS OF POWER,Robert Greene,Society & Social Sciences,Society & Culture,₹559.00,4.6
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Victor E. Frankl,Society & Social Sciences,Society & Culture,₹206.00,4.5
"The Art of Being Alone: Loneliness Was My Cage, Solitude Is My Home",Renuka Gavrani,Society & Social Sciences,Society & Culture,₹192.00,4.4
Sapiens (L),Yuval Noah Harari,Society & Social Sciences,Society & Culture,₹464.34,4.7
"The Courage to Be Disliked : How to Free Yourself, Change Your Life and Achieve Real Happiness",Fumitake Koga,Society & Social Sciences,Society & Culture,"₹1,063.00",4.5
Hindus in Hindu Rashtra (Eighth-Class Citizens and Victims of State- Sanctioned Apartheid),Anand Ranganathan,Society & Social Sciences,Society & Culture,₹259.00,4.8
Sapiens,Yuval Noah Harari,Society & Social Sciences,Society & Culture,₹957.00,4.7
A Man Called Ove,Fredrik Backman,Society & Social Sciences,Society & Culture,₹222.00,4.6
Masala Lab,Ashok Krish,Society & Social Sciences,Society & Culture,₹259.00,4.5
IGNITED MINDS,A P J  Abdul Kalam,Society & Social Sciences,Society & Culture,₹135.00,4.6
Think Like a Monk 1st edition - Train your M,Jay Shetty,Society & Social Sciences,Society & Culture,₹335.00,4.6
Start With Why,SINEK SIMON,Society & Social Sciences,Society & Culture,₹399.00,4.5
A Thousand Splendid Suns,Khaled Hosseini,Society & Social Sciences,Society & Culture,₹399.00,4.6
Lessons in Chemistry,Garmus Bonnie,Society & Social Sciences,Society & Culture,₹368.00,4.6
Mahagatha: 100 Tales from the Puranas,Satyarth Nayak,Society & Social Sciences,Society & Culture,₹406.25,4.7
Love Jihad and Other Fictions: Simple Facts to Counter Viral Falsehoods,Sreenivasan Jain,Society & Social Sciences,Society & Culture,₹575.00,2.9
Grandparents' Bag of Stories [Paperback] Sudha Murty,Sudha Murty,Society & Social Sciences,Society & Culture,₹179.00,4.7
"Leaders Eat Last (With a New Chapter): Why Some Teams Pull Together and Others Don't [Paperback] Sinek, Simon",Simon Sinek,Society & Social Sciences,Society & Culture,₹406.89,4.5
The Courage To Be Disliked: A single book can change your life (Courage To series),Ichiro Kishimi,Society & Social Sciences,Society & Culture,₹317.30,4.5
Book of Woman,Osho,Society & Social Sciences,Society & Culture,₹194.00,4.5
"Valmiki Ramayana, The (Box Set)",Debroy Bibek,Society & Social Sciences,Society & Culture,"₹1,169.00",4.7
THE GOPI DIARIES BOXSET: set of 3 books,Sudha Murty,Society & Social Sciences,Society & Culture,₹744.00,4.7
A Nation of Idiots,Daksh Tyagi,Society & Social Sciences,Society & Culture,₹399.00,4.1
"Sachchi Ramayan [Paperback] Periyar E. V. Ramasamy and Pramod Ranjan [Paperback] Periyar E. V. Ramasamy, Ed. Pramod Ranjan",Ed. Pramod Ranjan Periyar E. V. Ramasamy,Society & Social Sciences,Society & Culture,₹145.00,4.4
Everything I Know About Love : Now a Major BBC One Series,Dolly Alderton,Society & Social Sciences,Society & Culture,₹406.25,4.4
The Courage to be Happy : True Contentment Is Within Your Power,Ichiro Kishimi,Society & Social Sciences,Society & Culture,₹334.00,4.5
"Men Are from Mars, Women Are from Venus: The Classic Guide to Understanding the Opposite Sex",John Gray,Society & Social Sciences,Society & Culture,"₹1,575.00",4.5
"How the Onion Got Its Layers [Hardcover] Murty, Sudha [Hardcover] Murty, Sudha",Sudha Murty,Society & Social Sciences,Society & Culture,₹129.00,4.5
Smoke and Ashes: A Writer's Journey through Opium's Hidden Histories,Amitav Ghosh,Society & Social Sciences,Society & Culture,₹449.00,4.6
"Garuda Purana and Other Hindu Ideas on Death, Rebirth and Immortality",Devdutt Pattanaik,Society & Social Sciences,Society & Culture,₹280.00,4.6
Start with Why: How Great Leaders Inspire Everyone To Take Action,Simon Sinek,Society & Social Sciences,Society & Culture,₹888.00,4.5
Yellow Face: The instant #1 Sunday Times bestseller and Reese Witherspoon Book Club pick from author R.F. Kuang,Rebecca F Kuang,Society & Social Sciences,Society & Culture,₹410.00,4.0
The Coming Wave,Mustafa Suleyman,Society & Social Sciences,Society & Culture,₹583.00,4.3
India Unboxed: 75 Quirky Aspects That Define the Nation,Safir Anand,Society & Social Sciences,Society & Culture,₹275.00,4.6
Annihilation of Caste,B. Ambedkar,Society & Social Sciences,Society & Culture,₹99.00,4.6
When Breath Becomes Air,Paul Kalanithi,Society & Social Sciences,Society & Culture,₹419.00,4.6
"Homo Deus: A Brief History of Tomorrow Harari, Yuval Noah",Yuval Noah Harari,Society & Social Sciences,Society & Culture,₹399.00,4.6
Becoming : The Sunday Times Number One Bestseller,Michelle Obama,Society & Social Sciences,Society & Culture,₹464.34,4.6
Beyond Good And Evil,Friedrich Nietzsche,Society & Social Sciences,Society & Culture,₹139.00,4.4
H-Pop: The Secretive World of Hindutva Pop Stars,Kunal Purohit,Society & Social Sciences,Society & Culture,₹324.00,3.4
The Body : A Guide for Occupants - THE SUNDAY TIMES NO.1 BESTSELLER,Bill Bryson,Society & Social Sciences,Society & Culture,₹464.34,4.6
The Happiest Man on Earth,Eddie Jaku,Society & Social Sciences,Society & Culture,₹389.00,4.7
Dwapar Katha: The Stories of the Mahabharata,Sudipta Bhawmik,Society & Social Sciences,Society & Culture,₹389.00,4.8
"The Handmaid's Tale [Paperback] Atwood, Margaret",Margaret Atwood,Society & Social Sciences,Society & Culture,₹352.00,4.4
THE CONCISE 48 LAWS OF POWER,Robert Greene,Society & Social Sciences,Society & Culture,₹389.00,4.4
The Book Of Man,Osho,Society & Social Sciences,Society & Culture,₹200.00,4.6
The Origin Story of India's States,Venkataraghavan Subha Srinivasan,Society & Social Sciences,Society & Culture,₹259.00,4.5
Lessons in Chemistry: The multi-million-copy bestseller,Bonnie Garmus,Society & Social Sciences,Society & Culture,₹309.16,4.6
Introducing Marx: A Graphic Guide (Graphic Guides),Rius Rius,Society & Social Sciences,Society & Culture,₹225.15,4.3
What I Talk About When I Talk About Running,Haruki Murakami,Sports,Active Outdoor Pursuits,₹344.00,4.4
"The Champion's Mind: How Great Athletes Think, Train, and Thrive",Jim Afremow,Sports,Active Outdoor Pursuits,₹464.34,4.6
Seven Years In Tibet,Heinrich Harrer,Sports,Active Outdoor Pursuits,₹340.00,4.7
Born Again on the Mountain: A Story of Losing Everything and Finding It Back [Paperback] Arunima Sinha,Arunima Sinha,Sports,Active Outdoor Pursuits,₹211.27,4.6
BEYOND POSSIBLE (B PB): The man and the mindset that summitted K2 in winter,Nimsdai Purja,Sports,Active Outdoor Pursuits,₹459.00,4.7
Everest ki Beti : Arunima Sinha | Journey of Mount Everest | Book in Hindi,Arunima Sinha,Sports,Active Outdoor Pursuits,₹80.95,4.5
Would You Rather Survival: A collection of hilarious hypothetical questions (Clint Hammerstrike Asks Book 3),Clint Hammerstrike,Sports,Active Outdoor Pursuits,₹188.00,4.2
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher Mcdougall,Sports,Active Outdoor Pursuits,₹345.00,4.6
Sports Illustrated Muhammad Ali: The Tribute,Editors of Sports Illustrated,Sports,Active Outdoor Pursuits,"₹1,448.00",4.6
Bushcraft 101,Dave Canterbury,Sports,Active Outdoor Pursuits,₹450.00,4.7
"Way of the Runner, The",Adharanand Finn,Sports,Active Outdoor Pursuits,₹467.57,4.3
"Dead Mountain: The Untold True Story of the Dyatlov Pass Incident: 25 Makeup Looks for Day, Night, and Everything In Between!",Donnie Eichar,Sports,Active Outdoor Pursuits,₹944.00,4.3
WALKING THE HIMALAYAS,Levison Wood,Sports,Active Outdoor Pursuits,₹280.00,4.5
Into Thin Air,Jon Krakauer,Sports,Active Outdoor Pursuits,₹569.00,4.6
"Running: The ultimate guide to start running with easy to follow training plans for beginners (running for beginners, running books, marathon training, ... training, 3k training, 5 and 10k training)",Mark Wilson,Sports,Active Outdoor Pursuits,₹213.58,4.0
Alive: The Story of the Andes Survivors,Piers Paul Read,Sports,Active Outdoor Pursuits,₹836.00,4.5
100 Deadly Skills: A Navy SEAL's Guide to Crushing Your Enemy Fighting for Your Life and Embracing Your Inner Badass,Clint Emerson,Sports,Active Outdoor Pursuits,₹569.00,4.7
AWOL on the Appalachian Trail,David Miller,Sports,Active Outdoor Pursuits,₹114.79,4.5
"Walking: Weight Loss Motivation: Lose Weight, Burn Fat & Increase Metabolism (Walking, Walking to Lose Weight, Walking For Weight Loss, Workout Plan, Burn Fat, Lose Weight)",April Stride,Sports,Active Outdoor Pursuits,₹49.00,3.8
Into Thin Air: A Personal Account of the Everest Disaster (Picador Collection Book 111),Jon Krakauer,Sports,Active Outdoor Pursuits,₹256.50,4.6
Silence: In the Age of Noise,Erling Kagge,Sports,Active Outdoor Pursuits,₹398.69,4.4
EAT & RUN: My Unlikely Journey to Ultramarathon Greatness,Scott Jurek,Sports,Active Outdoor Pursuits,"₹1,126.00",4.6
"EFT for Sports Performance: Featuring Reports from EFT Practitioners, Instructors, Students, and Users (Eft Guides)",Jessica Howard,Sports,Active Outdoor Pursuits,"₹1,278.00",3.7
Alive: The Story of the Andes Survivors,Piers Paul Read,Sports,Active Outdoor Pursuits,₹251.93,4.5
Old Delhi,Gaynor Barton,Sports,Active Outdoor Pursuits,₹120.00,4.1
Runner's World Big Book of Marathon and,Amby Burfoot,Sports,Active Outdoor Pursuits,"₹1,299.00",4.5
Walking in Clouds: A Journey to Mount Kailash and Lake Manasarovar,Kavitha Yaga Buggana,Sports,Active Outdoor Pursuits,₹319.70,4.3
Anywhere But Home: Adventures in Endurance,Anu Vaidyanathan,Sports,Active Outdoor Pursuits,₹246.51,4.4
How Bad Do You Want It?: Mastering the Psychology of Mind Over Muscle,Matt Fitzgerald,Sports,Active Outdoor Pursuits,₹999.00,4.4
Becoming a Mountain: Himalayan Journeys in Search of the Sacred and the Sublime,Stephen Alter,Sports,Active Outdoor Pursuits,₹267.90,4.3
The Lost Book of Herbal Remedies: The Healing Power of Plant Medicine,Dr. Nicole Apelian,Sports,Active Outdoor Pursuits,"₹1,999.00",3.5
Play The Forest School Way: Woodland Games and Crafts for Adventurous Kids,Jane Worroll,Sports,Active Outdoor Pursuits,₹970.00,4.7
"Never Give Up: A Life of Adventure, The Autobiography",Bear Grylls,Sports,Active Outdoor Pursuits,₹430.00,4.7
Run Faster from the 5K to the Marathon: How to Be Your Own Best Coach,Brad Hudson,Sports,Active Outdoor Pursuits,₹999.00,4.5
Annapurna: The First Conquest of an 8000-Metre Peak,Maurice Herzog,Sports,Active Outdoor Pursuits,₹406.25,4.6
Every Shot Counts: Using the Revolutionary Strokes Gained Approach to Improve Your Golf Performance and Strategy,Mark Broadie,Sports,Active Outdoor Pursuits,"₹1,619.00",4.5
"26 Marathons: What I Learned About Faith, Identity, Running, and Life from My Marathon Career",Meb Keflezighi,Sports,Active Outdoor Pursuits,₹448.88,4.6
BORN TO RUN 2: THE ULTIMATE TRAINING GUIDE,Christopher Eric McDougall Orton,Sports,Active Outdoor Pursuits,"₹1,642.00",4.4
"The Sky Below: A True Story of Summits, Space, and Speed",Scott Parazynski,Sports,Active Outdoor Pursuits,₹114.79,4.3
100 Deadly Skills,Clint Emerson,Sports,Active Outdoor Pursuits,₹340.00,4.7
Sas Survival Guide,John ‘Lofty’ Wiseman,Sports,Active Outdoor Pursuits,₹280.00,4.6
EVEREST (एव्हरेस्ट : गोष्ट एका ध्यासाची) (Marathi Edition),UMESH ZIRPE,Sports,Active Outdoor Pursuits,₹150.00,4.5
"Mud, Sweat and Tears",Bear Grylls,Sports,Active Outdoor Pursuits,₹539.00,4.6
SHERPA: Stories of Life and Death from the Forgotten Guardians of Everest,Ankit Babu Adhikari,Sports,Active Outdoor Pursuits,₹464.34,4.4
SAS Survival Handbook: The Definitive Survival Guide,John ‘Lofty’ Wiseman,Sports,Active Outdoor Pursuits,₹719.00,4.6
"Happy Mind, Happy Life: 10 Simple Ways to Feel Great Every Day",Dr Rangan Chatterjee,Sports,Active Outdoor Pursuits,₹790.00,4.6
Spy Secrets That Can Save Your Life: A Former CIA Officer Reveals Safety and Survival Techniques to Keep You and Your Family Protected,Jason Hanson,Sports,Active Outdoor Pursuits,₹754.00,4.4
Into the Forest: How Trees Can Help You Find Health and Happiness,Dr Qing Li,Sports,Active Outdoor Pursuits,₹395.69,4.7
Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,Sports,Active Outdoor Pursuits,₹299.00,4.4
MISSION EVEREST 1965: Revisiting India's First Successful Expedition to Mount Everest - Capt M.S. Kohli (Hindi Edition),CAPT M.S. KOHLI,Sports,Active Outdoor Pursuits,₹171.00,4.0
What I Talk About When I Talk About Running,Haruki Murakami,Sports,Athletics & Gymnastics,₹344.00,4.4
"BORN TO RUN: THE HIDDEN TRIBE, THE ULTRA-RUNNERS, AND THE GREATEST RACE THE WORLD HAS NEVER SEEN",Christopher McDougall,Sports,Athletics & Gymnastics,₹389.00,4.6
Yuktahaar: The Belly And Brain Diet,Munmun Ganeriwal,Sports,Athletics & Gymnastics,₹194.00,4.4
Essentials of Strength Training and Conditioning,National Strength & Conditioning Associa Greg Haff G.Gregory Haff N. Travis Triplett G. Gregory (EDT) Haff,Sports,Athletics & Gymnastics,"₹1,499.00",4.6
The Neeraj Chopra Story,Norris Pritam,Sports,Athletics & Gymnastics,₹259.00,5.0
Training Kids For Speed,Steve Bennett,Sports,Athletics & Gymnastics,₹285.56,4.1
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher Mcdougall,Sports,Athletics & Gymnastics,₹345.00,4.6
Chi Marathon: The Breakthrough Natural Running Program for a Pain-Free Half Marathon and Marathon,Danny Dreyer,Sports,Athletics & Gymnastics,₹470.82,4.5
"Way of the Runner, The",Adharanand Finn,Sports,Athletics & Gymnastics,₹467.57,4.3
Anatomy of Strength Training,Pat Manocchia,Sports,Athletics & Gymnastics,₹399.00,4.4
Dare to Run (English),Amit Sheth,Sports,Athletics & Gymnastics,₹300.00,4.6
Faster Than Lightning: My Autobiography,Usain Bolt,Sports,Athletics & Gymnastics,₹277.00,4.5
"Marathon Training & Distance Running Tips: The runners guide for endurance training and racing, beginner running programs and advice (Home Workout, Weight Loss & Fitness Success)",James Atkinson,Sports,Athletics & Gymnastics,₹292.00,4.0
Runner's World Big Book of Marathon and,Amby Burfoot,Sports,Athletics & Gymnastics,"₹1,299.00",4.5
THE RACE OF MY LIFE,Rakeysh Omprakash Mehra,Sports,Athletics & Gymnastics,₹182.00,4.6
The Glute Lab,Bret Contreras,Sports,Athletics & Gymnastics,"₹4,119.00",4.9
Run Faster from the 5K to the Marathon: How to Be Your Own Best Coach,Brad Hudson,Sports,Athletics & Gymnastics,₹999.00,4.5
BORN TO RUN 2: THE ULTIMATE TRAINING GUIDE,Christopher Eric McDougall Orton,Sports,Athletics & Gymnastics,"₹1,642.00",4.4
"Runner's World Complete Book of Running: Everything You Need to Run for Weight Loss, Fitness, and Competition",Amby Burfoot,Sports,Athletics & Gymnastics,₹836.00,4.4
"Slow Jogging: Lose Weight, Stay Healthy, and Have Fun with Science-Based, Natural Running",Hiroaki Tanaka,Sports,Athletics & Gymnastics,₹902.00,4.4
Splits Stretching & Self-Discipline To Exercise - 2 Books in 1 Bundle: The Ultimate Beginner’s Book Collection for Splits Stretching + Finally Gain the Self-Discipline to Exercise,Freddie Masterson,Sports,Athletics & Gymnastics,₹449.00,3.8
Plyometrics,Donald A. Chu,Sports,Athletics & Gymnastics,"₹1,722.00",4.6
Science of Running,Chris Napier,Sports,Athletics & Gymnastics,"₹1,199.00",4.7
"Functional Training and Beyond: Building the Ultimate Superfunctional Body and Mind (Building Muscle and Performance, Weight Training, Men's Health)",Adam Sinicki,Sports,Athletics & Gymnastics,₹999.00,4.7
"80/20 Running: Run Stronger and Race Faster By Training Slower [Paperback] Fitzgerald, Matt and Johnson, Robert",Matt Fitzgerald,Sports,Athletics & Gymnastics,₹862.91,4.4
Faster than Lightning: My Autobiography: My Story,Usain Bolt,Sports,Athletics & Gymnastics,"₹1,139.00",4.5
"WALL PILATES WORKOUTS FOR BEGINNERS: 30-Day Wall Pilates Challenge, Only the most effective illustrated step-by-step exercises to transform your body exercises for women and seniors",Aurora Adams,Sports,Athletics & Gymnastics,₹168.00,5.0
Calisthenics for Beginners: The Complete Bodyweight Training for Get a Greek God Body! (The Ultimate Step-by-step Calisthenics Workout Guide),Robert Donelson,Sports,Athletics & Gymnastics,"₹1,150.00",0.0
Triathlon Anatomy,Mark Klion,Sports,Athletics & Gymnastics,"₹1,760.00",4.7
Calisthenics: The True Bodyweight Training Guide Your Body Deserves - For Explosive Muscle Gains and Incredible Strength (Calisthenics),John Cooper,Sports,Athletics & Gymnastics,₹406.00,4.2
"Finding Ultra: Rejecting Middle Age, Becoming One of the World's Fittest Men, and Discovering Myself",Rich Roll,Sports,Athletics & Gymnastics,₹855.00,4.5
"ChiRunning: A Revolutionary Approach to Effortless, Injury-Free Running",Danny Dreyer,Sports,Athletics & Gymnastics,"₹1,917.00",4.5
